Id,field,age,type,year,month,production,BDRICM_BDRICM_M,BDRLOG_BDRLOG_M,BDTICM_BDTICM_M,BLDFIE_sl1,BLDFIE_sl2,BLDFIE_sl3,BLDFIE_sl4,BLDFIE_sl5,BLDFIE_sl6,BLDFIE_sl7,CECSOL_sl1,CECSOL_sl2,CECSOL_sl3,CECSOL_sl4,CECSOL_sl5,CECSOL_sl6,CECSOL_sl7,CLYPPT_sl1,CLYPPT_sl2,CLYPPT_sl3,CLYPPT_sl4,CLYPPT_sl5,CLYPPT_sl6,CLYPPT_sl7,CRFVOL_sl1,CRFVOL_sl2,CRFVOL_sl3,CRFVOL_sl4,CRFVOL_sl5,CRFVOL_sl6,CRFVOL_sl7,OCSTHA_sd1,OCSTHA_sd2,OCSTHA_sd3,OCSTHA_sd4,OCSTHA_sd5,OCSTHA_sd6,ORCDRC_sl1,ORCDRC_sl2,ORCDRC_sl3,ORCDRC_sl4,ORCDRC_sl5,ORCDRC_sl6,ORCDRC_sl7,PHIHOX_sl1,PHIHOX_sl2,PHIHOX_sl3,PHIHOX_sl4,PHIHOX_sl5,PHIHOX_sl6,PHIHOX_sl7,PHIKCL_sl1,PHIKCL_sl2,PHIKCL_sl3,PHIKCL_sl4,PHIKCL_sl5,PHIKCL_sl6,PHIKCL_sl7,SLTPPT_sl1,SLTPPT_sl2,SLTPPT_sl3,SLTPPT_sl4,SLTPPT_sl5,SLTPPT_sl6,SLTPPT_sl7,SNDPPT_sl1,SNDPPT_sl2,SNDPPT_sl3,SNDPPT_sl4,SNDPPT_sl5,SNDPPT_sl6,SNDPPT_sl7,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation,temperature_b1,temperature_b2,temperature_b3,temperature_b4,temperature_b5,temperature_b6,temperature_b7,temperature_b8,temperature_b9,temperature_b10,temperature_b11,temperature_b12,dewpoint_b1,dewpoint_b2,dewpoint_b3,dewpoint_b4,dewpoint_b5,dewpoint_b6,dewpoint_b7,dewpoint_b8,dewpoint_b9,dewpoint_b10,dewpoint_b11,dewpoint_b12,windspeed_b1,windspeed_b2,windspeed_b3,windspeed_b4,windspeed_b5,windspeed_b6,windspeed_b7,windspeed_b8,windspeed_b9,windspeed_b10,windspeed_b11,windspeed_b12,Soilwater_L1_b1,Soilwater_L1_b2,Soilwater_L1_b3,Soilwater_L1_b4,Soilwater_L1_b5,Soilwater_L1_b6,Soilwater_L1_b7,Soilwater_L1_b8,Soilwater_L1_b9,Soilwater_L1_b10,Soilwater_L1_b11,Soilwater_L1_b12,Precipitation_b1,Precipitation_b2,Precipitation_b3,Precipitation_b4,Precipitation_b5,Precipitation_b6,Precipitation_b7,Precipitation_b8,Precipitation_b9,Precipitation_b10,Precipitation_b11,Precipitation_b12
2776,11,4,5,2005,4,0.0626645178619393,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.643,24.8,1.8473,0.3463,0.34616,0.3469,0.348,410.87,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,379.05,411.42,202.51,123.89,11.102,224.55,141.0,172.48,176.07,107.45,192.38,337.23
2777,11,4,5,2005,5,0.0809562181036798,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.397,24.952,1.7458,0.35231,0.35219,0.35128,0.35101,322.65,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,410.87,379.05,411.42,202.51,123.89,11.102,224.55,141.0,172.48,176.07,107.45,192.38
2778,11,4,5,2005,6,0.1557346226161697,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.848,24.529,1.8646,0.34158,0.342,0.34394,0.35258,106.87,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,322.65,410.87,379.05,411.42,202.51,123.89,11.102,224.55,141.0,172.48,176.07,107.45
2779,11,4,5,2005,7,0.0612677947891485,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,27.091,23.823,1.6948,0.32078,0.32119,0.32503,0.33576,78.972,26.848,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,24.529,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,106.87,322.65,410.87,379.05,411.42,202.51,123.89,11.102,224.55,141.0,172.48,176.07
2780,11,4,5,2005,8,0.0873757722266989,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,27.941,23.314,2.0252,0.28272,0.28272,0.28944,0.30965,96.964,27.091,26.848,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,23.823,24.529,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,78.972,106.87,322.65,410.87,379.05,411.42,202.51,123.89,11.102,224.55,141.0,172.48
2781,11,4,5,2005,9,0.0385441847972065,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.79,22.541,2.4467,0.2437,0.24671,0.26585,0.28966,47.915,27.941,27.091,26.848,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,23.314,23.823,24.529,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,96.964,78.972,106.87,322.65,410.87,379.05,411.42,202.51,123.89,11.102,224.55,141.0
2782,11,4,5,2005,10,0.026242277733011,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.3,23.321,2.4174,0.26832,0.26336,0.25997,0.27443,122.69,28.79,27.941,27.091,26.848,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,22.541,23.314,23.823,24.529,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,47.915,96.964,78.972,106.87,322.65,410.87,379.05,411.42,202.51,123.89,11.102,224.55
2783,11,4,5,2005,11,0.0600322320709105,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,60.098,28.3,28.79,27.941,27.091,26.848,26.397,26.643,26.355,26.578,27.286,27.309,27.544,23.321,22.541,23.314,23.823,24.529,24.952,24.8,24.69,24.765,24.269,23.807,23.601,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,122.69,47.915,96.964,78.972,106.87,322.65,410.87,379.05,411.42,202.51,123.89,11.102
2784,11,4,5,2005,12,0.1041633091592801,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.85,24.272,1.6893,0.31668,0.31148,0.29839,0.27658,307.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,26.643,26.355,26.578,27.286,27.309,23.576,23.321,22.541,23.314,23.823,24.529,24.952,24.8,24.69,24.765,24.269,23.807,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,60.098,122.69,47.915,96.964,78.972,106.87,322.65,410.87,379.05,411.42,202.51,123.89
2785,11,5,5,2006,1,0.1532634971796938,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.595,24.74,1.9897,0.34587,0.34462,0.33994,0.32083,329.42,26.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,26.643,26.355,26.578,27.286,24.272,23.576,23.321,22.541,23.314,23.823,24.529,24.952,24.8,24.69,24.765,24.269,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,2.0396,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,0.30134,307.85,60.098,122.69,47.915,96.964,78.972,106.87,322.65,410.87,379.05,411.42,202.51
2786,11,5,5,2006,2,0.1618049959709911,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.204,24.626,2.1281,0.35104,0.35031,0.34861,0.34523,305.74,26.595,26.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,26.643,26.355,26.578,24.74,24.272,23.576,23.321,22.541,23.314,23.823,24.529,24.952,24.8,24.69,24.765,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,2.0914,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,0.33256,329.42,307.85,60.098,122.69,47.915,96.964,78.972,106.87,322.65,410.87,379.05,411.42
2787,11,5,5,2006,3,0.1492882084340585,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.019,24.734,2.176,0.361,0.36088,0.36103,0.35914,447.0,26.204,26.595,26.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,26.643,26.355,24.626,24.74,24.272,23.576,23.321,22.541,23.314,23.823,24.529,24.952,24.8,24.69,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,1.8963,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,0.34691,305.74,329.42,307.85,60.098,122.69,47.915,96.964,78.972,106.87,322.65,410.87,379.05
2788,11,5,5,2006,4,0.0950308890679559,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,25.978,24.882,1.5105,0.36575,0.36582,0.36628,0.36728,497.64,26.019,26.204,26.595,26.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,26.643,24.734,24.626,24.74,24.272,23.576,23.321,22.541,23.314,23.823,24.529,24.952,24.8,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,1.8473,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,0.3463,447.0,305.74,329.42,307.85,60.098,122.69,47.915,96.964,78.972,106.87,322.65,410.87
2789,11,5,5,2006,5,0.0326349717969379,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.171,24.843,1.6832,0.36109,0.36121,0.36155,0.36493,334.91,25.978,26.019,26.204,26.595,26.85,28.476,28.3,28.79,27.941,27.091,26.848,26.397,24.882,24.734,24.626,24.74,24.272,23.576,23.321,22.541,23.314,23.823,24.529,24.952,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,1.7458,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,0.35231,497.64,447.0,305.74,329.42,307.85,60.098,122.69,47.915,96.964,78.972,106.87,322.65
2790,11,5,5,2006,6,0.0299489658877249,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.598,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,96.684,26.171,25.978,26.019,26.204,26.595,26.85,28.476,28.3,28.79,27.941,27.091,26.848,24.843,24.882,24.734,24.626,24.74,24.272,23.576,23.321,22.541,23.314,23.823,24.529,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,1.8646,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,0.34158,334.91,497.64,447.0,305.74,329.42,307.85,60.098,122.69,47.915,96.964,78.972,106.87
2791,11,5,5,2006,7,0.0474080042976094,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,118.13,26.598,26.171,25.978,26.019,26.204,26.595,26.85,28.476,28.3,28.79,27.941,27.091,24.204,24.843,24.882,24.734,24.626,24.74,24.272,23.576,23.321,22.541,23.314,23.823,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,1.6948,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,0.32078,96.684,334.91,497.64,447.0,305.74,329.42,307.85,60.098,122.69,47.915,96.964,78.972
2792,11,5,5,2006,8,0.0847972065538544,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,27.636,23.897,2.0829,0.30444,0.30413,0.30636,0.31578,121.77,27.156,26.598,26.171,25.978,26.019,26.204,26.595,26.85,28.476,28.3,28.79,27.941,24.049,24.204,24.843,24.882,24.734,24.626,24.74,24.272,23.576,23.321,22.541,23.314,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,2.0252,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,0.28272,118.13,96.684,334.91,497.64,447.0,305.74,329.42,307.85,60.098,122.69,47.915,96.964
2793,11,5,5,2006,9,0.1531291968842331,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.251,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,130.69,27.636,27.156,26.598,26.171,25.978,26.019,26.204,26.595,26.85,28.476,28.3,28.79,23.897,24.049,24.204,24.843,24.882,24.734,24.626,24.74,24.272,23.576,23.321,22.541,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,2.4467,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,0.2437,121.77,118.13,96.684,334.91,497.64,447.0,305.74,329.42,307.85,60.098,122.69,47.915
2794,11,5,5,2006,10,0.1933655654042438,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,132.21,28.251,27.636,27.156,26.598,26.171,25.978,26.019,26.204,26.595,26.85,28.476,28.3,23.334,23.897,24.049,24.204,24.843,24.882,24.734,24.626,24.74,24.272,23.576,23.321,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,2.4174,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,0.26832,130.69,121.77,118.13,96.684,334.91,497.64,447.0,305.74,329.42,307.85,60.098,122.69
2795,11,5,5,2006,11,0.1998388396454472,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.427,23.159,2.1827,0.26171,0.25841,0.26039,0.27174,126.57,29.143,28.251,27.636,27.156,26.598,26.171,25.978,26.019,26.204,26.595,26.85,28.476,22.787,23.334,23.897,24.049,24.204,24.843,24.882,24.734,24.626,24.74,24.272,23.576,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,2.3375,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,0.26755,132.21,130.69,121.77,118.13,96.684,334.91,497.64,447.0,305.74,329.42,307.85,60.098
2796,11,5,5,2006,12,0.3000537201181843,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,28.852,22.782,2.41,0.24324,0.24136,0.25085,0.26405,218.65,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.978,26.019,26.204,26.595,26.85,23.159,22.787,23.334,23.897,24.049,24.204,24.843,24.882,24.734,24.626,24.74,24.272,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,1.6893,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,0.31668,126.57,132.21,130.69,121.77,118.13,96.684,334.91,497.64,447.0,305.74,329.42,307.85
2797,11,6,5,2007,1,0.1540961590115498,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,29.083,23.677,2.4876,0.25329,0.246,0.24159,0.25605,158.64,28.852,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.978,26.019,26.204,26.595,22.782,23.159,22.787,23.334,23.897,24.049,24.204,24.843,24.882,24.734,24.626,24.74,2.41,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,1.9897,0.24324,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,0.34587,218.65,126.57,132.21,130.69,121.77,118.13,96.684,334.91,497.64,447.0,305.74,329.42
2798,11,6,5,2007,2,0.1437818963201718,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.198,24.294,2.2544,0.32402,0.31796,0.29861,0.26777,510.29,29.083,28.852,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.978,26.019,26.204,23.677,22.782,23.159,22.787,23.334,23.897,24.049,24.204,24.843,24.882,24.734,24.626,2.4876,2.41,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,2.1281,0.25329,0.24324,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,0.35104,158.64,218.65,126.57,132.21,130.69,121.77,118.13,96.684,334.91,497.64,447.0,305.74
2799,11,6,5,2007,3,0.1320440504969111,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.147,24.591,1.9766,0.35022,0.34882,0.34308,0.3208,532.37,26.198,29.083,28.852,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.978,26.019,24.294,23.677,22.782,23.159,22.787,23.334,23.897,24.049,24.204,24.843,24.882,24.734,2.2544,2.4876,2.41,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,2.176,0.32402,0.25329,0.24324,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,0.361,510.29,158.64,218.65,126.57,132.21,130.69,121.77,118.13,96.684,334.91,497.64,447.0
2800,11,6,5,2007,4,0.0469513832930432,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,26.553,25.051,1.8929,0.36094,0.36079,0.36034,0.35755,442.6,26.147,26.198,29.083,28.852,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.978,24.591,24.294,23.677,22.782,23.159,22.787,23.334,23.897,24.049,24.204,24.843,24.882,1.9766,2.2544,2.4876,2.41,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,1.5105,0.35022,0.32402,0.25329,0.24324,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,0.36575,532.37,510.29,158.64,218.65,126.57,132.21,130.69,121.77,118.13,96.684,334.91,497.64
2801,11,6,5,2007,5,0.0499865699704539,200,11,6172,1334,1301,1357,1405,1472,1494,1506,15,15,11,9,9,8,8,29,29,30,36,38,38,39,2,2,2,2,2,2,5,17,32,40,60,65,155,34,32,29,24,18,17,17,45,45,44,46,46,47,48,46,41,42,42,41,42,42,25,25,24,23,23,22,22,45,46,45,41,40,39,39,27.013,25.173,1.862,0.35704,0.35714,0.3576,0.35986,333.07,26.553,26.147,26.198,29.083,28.852,28.427,29.143,28.251,27.636,27.156,26.598,26.171,25.051,24.591,24.294,23.677,22.782,23.159,22.787,23.334,23.897,24.049,24.204,24.843,1.8929,1.9766,2.2544,2.4876,2.41,2.1827,2.4335,2.2166,2.0829,1.8849,1.6346,1.6832,0.36094,0.35022,0.32402,0.25329,0.24324,0.26171,0.2477,0.27897,0.30444,0.3193,0.34246,0.36109,442.6,532.37,510.29,158.64,218.65,126.57,132.21,130.69,121.77,118.13,96.684,334.91
